500 steps, 10000 repititions, hazard 0.007500, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R516		17	16	15	16	15	18	14	16	9	10	11
R517		17	16	18	16	15	18	7	8	18	10	11
R518		16	16	18	16	15	18	14	16	18	10	11
R519		15	16	18	16	15	18	7	16	18	10	11
R520		16	18	15	16	15	18	14	16	18	10	11
R521		17	16	18	16	10	18	14	16	18	10	11
R522		17	16	18	16	10	18	14	16	18	10	11
R523		16	18	18	16	15	18	14	16	18	10	11
R524		18	14	18	16	15	18	14	16	18	10	11
R525		17	18	18	16	15	18	14	16	18	0	11
R526		16	18	15	12	15	18	14	16	18	10	11
R527		16	14	15	16	15	18	14	16	18	10	11
R528		16	16	18	16	15	12	14	16	18	10	11
R529		17	14	18	16	15	12	7	16	9	10	11
R530		18	14	15	16	15	12	7	16	18	10	11
R531		16	16	18	16	15	18	14	16	18	10	11
R532		18	16	18	16	15	12	14	16	18	10	11
R533		17	16	15	16	15	12	14	16	18	10	11
R534		16	16	9	12	15	12	14	8	18	10	11
R535		17	12	12	16	15	18	14	16	18	10	11
R536		16	16	18	16	15	18	14	16	18	10	11
R537		18	16	15	16	15	18	14	16	18	10	0
R538		17	14	15	12	15	18	14	16	18	10	11
R539		16	16	18	16	15	18	14	16	18	10	11
R540		18	14	18	16	15	18	14	16	18	10	11
R541		17	18	15	16	15	18	14	8	18	10	11
R542		16	12	18	16	15	18	14	16	18	10	11
R543		18	18	15	16	15	12	14	16	18	10	11
R544		17	18	15	12	15	18	14	8	18	10	11
R545		18	16	15	16	15	18	14	16	18	10	11
R546		18	18	12	16	15	18	14	16	18	10	11
R547		17	18	18	16	15	18	7	16	9	10	11
